GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(Random),Actions(Size-Random),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-RuleBased),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
-1436456258,Azul,0,ACTION_CHOSEN,4,0,2,14,92,,,,games.azul.actions.TakeTilesAction@1498c06,Player 0 takes YELLOW tiles from factory 2 to pattern line 0,games.azul.actions.TakeTilesAction@1498c06,65,65,games.azul.actions.TakeTilesAction@1498c06,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,5,0,2,14,91,games.azul.actions.TakeTilesAction@21aef1e1,42,games.azul.actions.TakeTilesAction@21aef1e1,,Player 1 takes RED tiles from centre pool to pattern line 4,,,42,games.azul.actions.TakeTilesAction@21aef1e1,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,6,0,2,14,88,,,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLACK tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,36,36,games.azul.actions.TakeTilesAction@327bfb26,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,7,0,2,14,86,games.azul.actions.TakeTilesAction@77fecb33,27,games.azul.actions.TakeTilesAction@77fecb33,,Player 1 takes WHITE tiles from factory 1 to floor line,,,27,games.azul.actions.TakeTilesAction@77fecb33,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,8,0,2,14,86,,,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLACK tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,19,19,games.azul.actions.TakeTilesAction@327bfb26,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,9,0,2,14,85,games.azul.actions.TakeTilesAction@291425c,18,games.azul.actions.TakeTilesAction@291425c,,Player 1 takes BLUE tiles from centre pool to pattern line 1,,,18,games.azul.actions.TakeTilesAction@291425c,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,10,0,2,14,83,,,,games.azul.actions.TakeTilesAction@21ae8c86,Player 0 takes RED tiles from factory 3 to pattern line 4,games.azul.actions.TakeTilesAction@21ae8c86,12,12,games.azul.actions.TakeTilesAction@21ae8c86,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,11,0,2,14,81,games.azul.actions.TakeTilesAction@149f503,5,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,5,games.azul.actions.TakeTilesAction@149f503,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,12,0,2,14,81,,,,games.azul.actions.TakeTilesAction@77fe4fce,Player 0 takes WHITE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@77fe4fce,2,2,games.azul.actions.TakeTilesAction@77fe4fce,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,13,0,2,14,80,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
-1436456258,Azul,0,ACTION_CHOSEN,14,0,2,14,90,games.azul.actions.TakeTilesAction@327c7707,65,games.azul.actions.TakeTilesAction@327c7707,,Player 1 takes BLACK tiles from factory 1 to pattern line 2,,,65,games.azul.actions.TakeTilesAction@327c7707,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,15,0,2,14,89,,,,games.azul.actions.TakeTilesAction@290cdfd,Player 0 takes BLUE tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@290cdfd,61,61,games.azul.actions.TakeTilesAction@290cdfd,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,16,0,2,14,86,games.azul.actions.TakeTilesAction@14a0065,46,games.azul.actions.TakeTilesAction@14a0065,,Player 1 takes YELLOW tiles from factory 2 to pattern line 0,,,46,games.azul.actions.TakeTilesAction@14a0065,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,17,0,2,14,85,,,,games.azul.actions.TakeTilesAction@327bfae8,Player 0 takes BLACK tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@327bfae8,41,41,games.azul.actions.TakeTilesAction@327bfae8,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,18,0,2,14,84,games.azul.actions.TakeTilesAction@77fec3ef,29,games.azul.actions.TakeTilesAction@77fec3ef,,Player 1 takes WHITE tiles from centre pool to pattern line 1,,,29,games.azul.actions.TakeTilesAction@77fec3ef,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,19,0,2,14,83,,,,games.azul.actions.TakeTilesAction@77fe5eb3,Player 0 takes WHITE tiles from factory 3 to pattern line 2,games.azul.actions.TakeTilesAction@77fe5eb3,26,26,games.azul.actions.TakeTilesAction@77fe5eb3,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,20,0,2,14,81,games.azul.actions.TakeTilesAction@21af040b,17,games.azul.actions.TakeTilesAction@21af040b,,Player 1 takes RED tiles from factory 4 to floor line,,,17,games.azul.actions.TakeTilesAction@21af040b,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,21,0,2,14,81,,,,games.azul.actions.TakeTilesAction@77fe4faf,Player 0 takes WHITE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@77fe4faf,11,11,games.azul.actions.TakeTilesAction@77fe4faf,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,22,0,2,14,80,games.azul.actions.TakeTilesAction@291421e,10,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,10,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,23,0,2,14,80,,,,games.azul.actions.TakeTilesAction@77fe538f,Player 0 takes WHITE tiles from factory 0 to pattern line 3,games.azul.actions.TakeTilesAction@77fe538f,6,6,games.azul.actions.TakeTilesAction@77fe538f,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,24,0,2,14,78,games.azul.actions.TakeTilesAction@149f503,5,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,5,games.azul.actions.TakeTilesAction@149f503,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,25,0,2,14,78,,,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLACK tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@327bfac9,2,2,games.azul.actions.TakeTilesAction@327bfac9,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,26,0,2,14,78,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,27,0,2,14,78,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,2,3,Random
-1436456258,Azul,0,ACTION_CHOSEN,28,0,2,14,86,,,,games.azul.actions.TakeTilesAction@21ae80c7,Player 0 takes RED tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@21ae80c7,42,42,games.azul.actions.TakeTilesAction@21ae80c7,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,29,0,2,14,85,games.azul.actions.TakeTilesAction@149fc85,31,games.azul.actions.TakeTilesAction@149fc85,,Player 1 takes YELLOW tiles from factory 1 to floor line,,,31,games.azul.actions.TakeTilesAction@149fc85,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,30,0,2,14,85,,,,games.azul.actions.TakeTilesAction@21ae8c86,Player 0 takes RED tiles from factory 3 to pattern line 4,games.azul.actions.TakeTilesAction@21ae8c86,27,27,games.azul.actions.TakeTilesAction@21ae8c86,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,31,0,2,14,82,games.azul.actions.TakeTilesAction@2915502,23,games.azul.actions.TakeTilesAction@2915502,,Player 1 takes BLUE tiles from factory 4 to pattern line 0,,,23,games.azul.actions.TakeTilesAction@2915502,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,32,0,2,14,81,,,,games.azul.actions.TakeTilesAction@77fe4f90,Player 0 takes WHITE tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@77fe4f90,17,17,games.azul.actions.TakeTilesAction@77fe4f90,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,33,0,2,14,78,games.azul.actions.TakeTilesAction@149f57f,10,games.azul.actions.TakeTilesAction@149f57f,,Player 1 takes YELLOW tiles from centre pool to pattern line 3,,,10,games.azul.actions.TakeTilesAction@149f57f,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,34,0,2,14,77,,,,games.azul.actions.TakeTilesAction@290d95f,Player 0 takes BLUE tiles from factory 2 to pattern line 2,games.azul.actions.TakeTilesAction@290d95f,8,8,games.azul.actions.TakeTilesAction@290d95f,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,35,0,2,14,75,games.azul.actions.TakeTilesAction@149f57f,5,games.azul.actions.TakeTilesAction@149f57f,,Player 1 takes YELLOW tiles from centre pool to pattern line 3,,,5,games.azul.actions.TakeTilesAction@149f57f,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,36,0,2,14,74,,,,games.azul.actions.TakeTilesAction@290ce1c,Player 0 takes BLUE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@290ce1c,3,3,games.azul.actions.TakeTilesAction@290ce1c,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,37,0,2,14,73,games.azul.actions.TakeTilesAction@327c6f85,2,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,,2,games.azul.actions.TakeTilesAction@327c6f85,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,38,0,2,14,71,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,7.0,RuleBased,0.0,3.5,7.0,Random,RuleBased,3,6,Random
-1436456258,Azul,0,ACTION_CHOSEN,39,0,2,14,87,,,,games.azul.actions.TakeTilesAction@14993a7,Player 0 takes YELLOW tiles from factory 4 to pattern line 1,games.azul.actions.TakeTilesAction@14993a7,46,46,games.azul.actions.TakeTilesAction@14993a7,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,40,0,2,14,85,games.azul.actions.TakeTilesAction@21aefd24,35,games.azul.actions.TakeTilesAction@21aefd24,,Player 1 takes RED tiles from factory 2 to pattern line 4,,,35,games.azul.actions.TakeTilesAction@21aefd24,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,41,0,2,14,84,,,,games.azul.actions.TakeTilesAction@290cdde,Player 0 takes BLUE tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@290cdde,35,35,games.azul.actions.TakeTilesAction@290cdde,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,42,0,2,14,82,games.azul.actions.TakeTilesAction@327c76c9,29,games.azul.actions.TakeTilesAction@327c76c9,,Player 1 takes BLACK tiles from factory 1 to pattern line 0,,,29,games.azul.actions.TakeTilesAction@327c76c9,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,43,0,2,14,81,,,,games.azul.actions.TakeTilesAction@77fe538f,Player 0 takes WHITE tiles from factory 0 to pattern line 3,games.azul.actions.TakeTilesAction@77fe538f,25,25,games.azul.actions.TakeTilesAction@77fe538f,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,44,0,2,14,80,games.azul.actions.TakeTilesAction@77fec40e,16,games.azul.actions.TakeTilesAction@77fec40e,,Player 1 takes WHITE tiles from centre pool to pattern line 2,,,16,games.azul.actions.TakeTilesAction@77fec40e,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,45,0,2,14,78,,,,games.azul.actions.TakeTilesAction@1498101,Player 0 takes YELLOW tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@1498101,13,13,games.azul.actions.TakeTilesAction@1498101,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,46,0,2,14,75,games.azul.actions.TakeTilesAction@21aef1e1,8,games.azul.actions.TakeTilesAction@21aef1e1,,Player 1 takes RED tiles from centre pool to pattern line 4,,,8,games.azul.actions.TakeTilesAction@21aef1e1,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,47,0,2,14,74,,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLACK tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,8,8,games.azul.actions.TakeTilesAction@327bfb64,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,48,0,2,14,73,games.azul.actions.TakeTilesAction@291421e,5,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,5,games.azul.actions.TakeTilesAction@291421e,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,49,0,2,14,73,,,,games.azul.actions.TakeTilesAction@327c0a68,Player 0 takes BLACK tiles from factory 3 to pattern line 4,games.azul.actions.TakeTilesAction@327c0a68,3,3,games.azul.actions.TakeTilesAction@327c0a68,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,50,0,2,14,72,games.azul.actions.TakeTilesAction@77fec3ef,3,games.azul.actions.TakeTilesAction@77fec3ef,,Player 1 takes WHITE tiles from centre pool to pattern line 1,,,3,games.azul.actions.TakeTilesAction@77fec3ef,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,51,0,2,14,71,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,16.0,RuleBased,0.0,8.0,16.0,Random,RuleBased,5,10,Random
-1436456258,Azul,0,ACTION_CHOSEN,52,0,2,14,90,,,,games.azul.actions.TakeTilesAction@327c064a,Player 0 takes BLACK tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@327c064a,38,38,games.azul.actions.TakeTilesAction@327c064a,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,53,0,2,14,88,games.azul.actions.TakeTilesAction@77fed711,41,games.azul.actions.TakeTilesAction@77fed711,,Player 1 takes WHITE tiles from factory 4 to pattern line 4,,,41,games.azul.actions.TakeTilesAction@77fed711,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,54,0,2,14,87,,,,games.azul.actions.TakeTilesAction@77fe5332,Player 0 takes WHITE tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@77fe5332,26,26,games.azul.actions.TakeTilesAction@77fe5332,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,55,0,2,14,86,games.azul.actions.TakeTilesAction@21af0088,19,games.azul.actions.TakeTilesAction@21af0088,,Player 1 takes RED tiles from factory 3 to pattern line 1,,,19,games.azul.actions.TakeTilesAction@21af0088,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,56,0,2,14,85,,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLACK tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,13,13,games.azul.actions.TakeTilesAction@327bfb64,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,57,0,2,14,82,games.azul.actions.TakeTilesAction@21aef8e7,11,games.azul.actions.TakeTilesAction@21aef8e7,,Player 1 takes RED tiles from factory 1 to pattern line 0,,,11,games.azul.actions.TakeTilesAction@21aef8e7,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,58,0,2,14,81,,,,games.azul.actions.TakeTilesAction@1498120,Player 0 takes YELLOW tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@1498120,5,5,games.azul.actions.TakeTilesAction@1498120,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,59,0,2,14,77,games.azul.actions.TakeTilesAction@77fec40e,4,games.azul.actions.TakeTilesAction@77fec40e,,Player 1 takes WHITE tiles from centre pool to pattern line 2,,,4,games.azul.actions.TakeTilesAction@77fec40e,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,60,0,2,14,76,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
-1436456258,Azul,0,ACTION_CHOSEN,61,0,2,14,76,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,37.0,RuleBased,0.0,18.5,37.0,Random,RuleBased,8,14,Random
392236186,Azul,0,ACTION_CHOSEN,0,0,2,15,117,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,1,0,2,15,97,,,,games.azul.actions.TakeTilesAction@21ae80e6,Player 0 takes RED tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@21ae80e6,102,102,games.azul.actions.TakeTilesAction@21ae80e6,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,2,0,2,15,95,games.azul.actions.TakeTilesAction@14a00c2,96,games.azul.actions.TakeTilesAction@14a00c2,,Player 1 takes YELLOW tiles from factory 2 to pattern line 3,,,96,games.azul.actions.TakeTilesAction@14a00c2,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,3,0,2,15,94,,,,games.azul.actions.TakeTilesAction@1498845,Player 0 takes YELLOW tiles from factory 1 to pattern line 0,games.azul.actions.TakeTilesAction@1498845,70,70,games.azul.actions.TakeTilesAction@1498845,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,4,0,2,15,93,games.azul.actions.TakeTilesAction@21aef165,53,games.azul.actions.TakeTilesAction@21aef165,,Player 1 takes RED tiles from centre pool to pattern line 0,,,53,games.azul.actions.TakeTilesAction@21aef165,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,5,0,2,15,91,,,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLACK tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,36,36,games.azul.actions.TakeTilesAction@327bfb26,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,6,0,2,15,88,games.azul.actions.TakeTilesAction@14a0464,35,games.azul.actions.TakeTilesAction@14a0464,,Player 1 takes YELLOW tiles from factory 3 to pattern line 2,,,35,games.azul.actions.TakeTilesAction@14a0464,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,7,0,2,15,86,,,,games.azul.actions.TakeTilesAction@77fe4fce,Player 0 takes WHITE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@77fe4fce,18,18,games.azul.actions.TakeTilesAction@77fe4fce,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,8,0,2,15,83,games.azul.actions.TakeTilesAction@77fed711,19,games.azul.actions.TakeTilesAction@77fed711,,Player 1 takes WHITE tiles from factory 4 to pattern line 4,,,19,games.azul.actions.TakeTilesAction@77fed711,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,9,0,2,15,82,,,,games.azul.actions.TakeTilesAction@327bfb64,Player 0 takes BLACK tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@327bfb64,4,4,games.azul.actions.TakeTilesAction@327bfb64,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,10,0,2,15,79,games.azul.actions.TakeTilesAction@149f57f,4,games.azul.actions.TakeTilesAction@149f57f,,Player 1 takes YELLOW tiles from centre pool to pattern line 3,,,4,games.azul.actions.TakeTilesAction@149f57f,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,11,0,2,15,77,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
392236186,Azul,0,ACTION_CHOSEN,12,0,2,15,85,games.azul.actions.TakeTilesAction@2915160,55,games.azul.actions.TakeTilesAction@2915160,,Player 1 takes BLUE tiles from factory 3 to pattern line 1,,,55,games.azul.actions.TakeTilesAction@2915160,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,13,0,2,15,84,,,,games.azul.actions.TakeTilesAction@1498c25,Player 0 takes YELLOW tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@1498c25,56,56,games.azul.actions.TakeTilesAction@1498c25,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,14,0,2,15,82,games.azul.actions.TakeTilesAction@14a0825,35,games.azul.actions.TakeTilesAction@14a0825,,Player 1 takes YELLOW tiles from factory 4 to pattern line 2,,,35,games.azul.actions.TakeTilesAction@14a0825,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,15,0,2,15,81,,,,games.azul.actions.TakeTilesAction@290d19f,Player 0 takes BLUE tiles from factory 0 to pattern line 0,games.azul.actions.TakeTilesAction@290d19f,29,29,games.azul.actions.TakeTilesAction@290d19f,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,16,0,2,15,80,games.azul.actions.TakeTilesAction@149f522,19,games.azul.actions.TakeTilesAction@149f522,,Player 1 takes YELLOW tiles from centre pool to pattern line 0,,,19,games.azul.actions.TakeTilesAction@149f522,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,17,0,2,15,78,,,,games.azul.actions.TakeTilesAction@77fe5750,Player 0 takes WHITE tiles from factory 1 to pattern line 3,games.azul.actions.TakeTilesAction@77fe5750,15,15,games.azul.actions.TakeTilesAction@77fe5750,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,18,0,2,15,77,games.azul.actions.TakeTilesAction@149f57f,6,games.azul.actions.TakeTilesAction@149f57f,,Player 1 takes YELLOW tiles from centre pool to pattern line 3,,,6,games.azul.actions.TakeTilesAction@149f57f,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,19,0,2,15,76,,,,games.azul.actions.TakeTilesAction@290ce1c,Player 0 takes BLUE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@290ce1c,6,6,games.azul.actions.TakeTilesAction@290ce1c,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
392236186,Azul,0,ACTION_CHOSEN,20,0,2,15,73,games.azul.actions.TakeTilesAction@327c6f28,2,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLACK tiles from centre pool to floor line,,,2,games.azul.actions.TakeTilesAction@327c6f28,3.0,RuleBased,0.0,1.5,3.0,Random,RuleBased,1,3,Random
