Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
Player 0 takes YELLOW tiles from factory 2 to pattern line 1,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
Player 1 takes YELLOW tiles from factory 3 to pattern line 1,50.0,8.0,0.16,0.0,2.0,2.0,0.17795918367346933,0.42185208743523994
Player 0 takes BLACK tiles from factory 3 to pattern line 0,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 0 takes BLACK tiles from factory 4 to pattern line 0,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 0 takes BLUE tiles from factory 2 to pattern line 0,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 1 takes RED tiles from factory 0 to pattern line 3,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 0 takes BLUE tiles from factory 4 to pattern line 0,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
Player 0 takes BLUE tiles from factory 4 to pattern line 2,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 0 takes WHITE tiles from factory 2 to pattern line 0,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 1 takes RED tiles from factory 1 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
Player 1 takes BLACK tiles from factory 2 to pattern line 0,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 0 takes BLACK tiles from factory 1 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 0 takes BLACK tiles from factory 2 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
Player 0 takes YELLOW tiles from factory 0 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 0 takes BLACK tiles from factory 4 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 1 takes WHITE tiles from factory 4 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 0 takes BLACK tiles from factory 0 to pattern line 0,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
Player 1 takes BLUE tiles from factory 3 to floor line,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 1 takes BLUE tiles from factory 1 to pattern line 4,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
Player 0 takes YELLOW tiles from factory 1 to pattern line 1,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 0 takes RED tiles from factory 4 to pattern line 0,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
Player 0 takes YELLOW tiles from factory 3 to pattern line 0,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 1 takes BLUE tiles from factory 2 to floor line,50.0,7.0,0.14,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 0 takes BLUE tiles from factory 2 to pattern line 3,50.0,7.0,0.13999999999999999,0.0,2.0,2.0,0.1636734693877551,0.4045657788144656
Player 1 takes WHITE tiles from factory 3 to pattern line 0,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 1 takes RED tiles from factory 3 to pattern line 1,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
Player 1 takes WHITE tiles from factory 1 to pattern line 0,50.0,7.0,0.13999999999999999,0.0,1.0,1.0,0.12285714285714287,0.35050983275386566
Player 0 takes BLACK tiles from factory 2 to pattern line 2,50.0,6.0,0.12000000000000008,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
Player 1 takes WHITE tiles from factory 3 to floor line,50.0,6.0,0.12000000000000005,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 1 takes WHITE tiles from factory 1 to pattern line 1,50.0,6.0,0.12000000000000005,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
Player 0 takes BLACK tiles from factory 4 to pattern line 3,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 0 takes WHITE tiles from factory 4 to pattern line 3,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
Player 1 takes YELLOW tiles from factory 3 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes WHITE tiles from factory 2 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 1 takes BLACK tiles from factory 1 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 1 takes WHITE tiles from factory 2 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
Player 1 takes BLUE tiles from factory 1 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes RED tiles from factory 2 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 1 takes YELLOW tiles from factory 0 to pattern line 2,50.0,6.0,0.12000000000000002,0.0,2.0,2.0,0.14857142857142858,0.38544964466377263
Player 0 takes YELLOW tiles from factory 4 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
Player 0 takes BLUE tiles from factory 3 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes WHITE tiles from factory 0 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 0 takes BLUE tiles from factory 0 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes YELLOW tiles from factory 1 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 0 takes BLUE tiles from factory 0 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 0 takes WHITE tiles from factory 2 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
