GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ComputationTimes(Copy (ms)),ComputationTimes(Agent),ComputationTimes(Actions Available Compute (ms)),ComputationTimes(Player),ComputationTimes(Next (ms)),ComputationTimes(Agent (ms))
-1360544799,Azul,4,ACTION_TAKEN,40,37,2,61,0.0218,RuleBased,0.0016,0,0.007,0.0053
-1360544799,Azul,5,ACTION_TAKEN,41,37,2,61,0.0215,OSLA,0.0015,1,0.0212,0.1313
-1360544799,Azul,5,ACTION_TAKEN,42,38,2,61,0.0521,OSLA,0.0074,1,0.0069,1.7747
-1360544799,Azul,5,ACTION_TAKEN,43,39,2,61,0.0281,RuleBased,0.0041,0,0.0057,0.0274
-1360544799,Azul,5,ACTION_TAKEN,44,40,2,61,0.0282,OSLA,0.003,1,0.0053,0.7483
-1360544799,Azul,5,ACTION_TAKEN,45,41,2,61,0.0193,RuleBased,0.0028,0,0.0057,0.0089
-1360544799,Azul,5,ACTION_TAKEN,46,42,2,61,0.0198,OSLA,0.0024,1,0.009,0.2585
-1360544799,Azul,5,ACTION_TAKEN,47,43,2,61,0.0227,RuleBased,0.0022,0,0.0125,0.0066
-1360544799,Azul,5,ACTION_TAKEN,48,44,2,61,0.0267,OSLA,0.0022,1,0.0078,0.0947
-1360544799,Azul,6,ACTION_TAKEN,49,44,2,61,0.0223,RuleBased,0.0015,0,0.0105,0.0947
205897768,Azul,1,ACTION_TAKEN,1,1,2,62,0.0236,RuleBased,0.0072,0,0.0345,0.0299
205897768,Azul,1,ACTION_TAKEN,2,2,2,62,0.0392,OSLA,0.0074,1,0.0139,3.089
205897768,Azul,1,ACTION_TAKEN,3,3,2,62,0.0435,RuleBased,0.0072,0,0.0128,0.0315
205897768,Azul,1,ACTION_TAKEN,4,4,2,62,0.0393,OSLA,0.0062,1,0.2263,2.3394
205897768,Azul,1,ACTION_TAKEN,5,5,2,62,1.7957,RuleBased,0.0151,0,0.0368,0.0488
205897768,Azul,1,ACTION_TAKEN,6,6,2,62,0.062,OSLA,0.0061,1,0.0187,2.6445
